HomeTeam,HomeScore,HomeSOG,Outcome,AwayTeam,AwayScore,AwaySOG,Outcome
Blues,5,33,True,Blackhawks,2,24,False
Kings,5,42,True,Canadiens,1,37,False
Bruins,6,35,True,Canucks,3,29,False
Rangers,3,41,False,Islanders,4,38,True
Flyers,0,28,False,Predators,1,24,True
Blue Jackets,0,43,False,Lightning,2,21,True
Senators,4,33,False,Devils,5,46,True
Blackhawks,1,31,False,Oilers,2,42,True
Avalanche,3,41,False,Blues,4,28,True
Flames,1,26,False,Hurricanes,2,33,True
Coyotes,4,31,False,Stars,5,30,True
Sabres,2,22,False,Canucks,4,41,True
Devils,0,28,False,Sharks,3,33,True
Red Wings,3,37,False,Capitals,4,41,True
Panthers,3,31,False,Penguins,4,48,True
Jets,4,30,True,Wild,3,27,False
Ducks,6,45,True,Canadiens,2,51,False
Rangers,4,15,True,Predators,2,25,False
Flyers,2,24,True,Oilers,1,24,False
Bruins,4,31,False,Sabres,5,42,True
Senators,6,35,True,Maple Leafs,3,31,False
Lightning,7,32,True,Penguins,1,29,False
Islanders,5,23,True,Sharks,3,31,False
Blue Jackets,4,36,False,Kings,6,32,True
Capitals,1,42,False,Panthers,4,23,True
Stars,4,26,True,Hurricanes,3,39,False
Coyotes,2,29,False,Blackhawks,4,29,True
Flames,2,37,False,Wild,4,32,True
Golden Knights,3,22,True,Blues,2,49,False
Red Wings,1,21,False,Canucks,4,37,True
Maple Leafs,3,34,True,Kings,2,38,False
Rangers,1,34,False,Sharks,4,24,True
Islanders,5,25,True,Coyotes,3,35,False
Flyers,2,33,False,Ducks,6,25,True
Penguins,2,44,True,Oilers,1,30,False
Hurricanes,1,32,False,Lightning,5,29,True
Sabres,1,32,True,Red Wings,0,32,False
Canadiens,5,37,True,Panthers,1,27,False
Senators,2,30,False,Kings,3,43,True
Predators,2,30,False,Flames,3,32,True
Wild,0,29,False,Canucks,1,25,True
Avalanche,5,33,True,Stars,3,37,False
Golden Knights,4,33,True,Blackhawks,2,31,False
Blue Jackets,5,38,True,Sabres,1,35,False
Blues,5,29,True,Flames,2,25,False
Bruins,2,33,True,Sharks,1,37,False
Maple Leafs,3,34,False,Hurricanes,6,38,True
Rangers,5,30,True,Coyotes,2,29,False
Penguins,2,36,True,Jets,1,31,False
Canadiens,0,40,False,Kings,4,28,True
Senators,5,28,True,Flyers,4,40,False
Lightning,3,38,True,Red Wings,2,31,False
Panthers,8,22,True,Ducks,3,34,False
Wild,6,33,True,Islanders,4,33,False
Oilers,5,35,True,Stars,4,32,False
Canucks,6,30,True,Capitals,2,27,False
Golden Knights,7,21,True,Avalanche,0,32,False
Devils,5,25,True,Senators,4,27,False
Blue Jackets,2,37,True,Jets,1,30,False
Hurricanes,1,27,False,Blues,2,34,True
Blackhawks,1,44,False,Predators,2,30,True
Flames,1,30,False,Stars,2,24,True
Sabres,2,33,False,Sharks,3,31,True
Bruins,1,30,False,Kings,2,30,True
Maple Leafs,2,30,False,Flyers,4,30,True
Canadiens,5,43,True,Rangers,4,26,False
Lightning,1,32,False,Ducks,4,21,True
Panthers,2,46,False,Red Wings,3,38,True
Devils,4,25,True,Coyotes,3,37,False
Blues,4,42,True,Blue Jackets,1,37,False
Predators,2,30,False,Islanders,6,23,True
Wild,2,29,True,Penguins,1,30,False
Avalanche,6,28,True,Blackhawks,3,42,False
Oilers,2,40,False,Capitals,5,31,True
Hurricanes,3,37,False,Ducks,4,25,True
Jets,7,24,True,Penguins,1,32,False
Flames,2,38,True,Capitals,1,31,False
Islanders,6,30,True,Golden Knights,3,34,False
Flyers,3,31,False,Coyotes,4,34,True
Blue Jackets,4,32,True,Bruins,3,30,False
Senators,3,28,False,Canadiens,8,29,True
Panthers,5,23,False,Lightning,8,38,True
Blues,4,30,True,Kings,2,28,False
Canucks,1,39,False,Stars,2,29,True
Sharks,3,39,True,Maple Leafs,2,18,False
Rangers,6,38,True,Golden Knights,4,34,False
Red Wings,5,40,True,Coyotes,3,33,False
Wild,1,29,False,Jets,2,19,True
Blackhawks,3,35,True,Flyers,0,35,False
Oilers,2,37,False,Penguins,3,30,True
Canucks,0,37,False,Devils,2,26,True
Ducks,1,29,False,Maple Leafs,3,29,True
Sharks,4,23,True,Predators,1,20,False
Bruins,2,28,True,Golden Knights,1,29,False
Capitals,4,19,True,Islanders,3,38,False
Senators,3,30,True,Red Wings,1,25,False
Lightning,1,28,False,Rangers,2,35,True
Panthers,3,34,False,Blue Jackets,7,40,True
Blues,0,33,False,Flyers,2,23,True
Wild,6,27,True,Canadiens,3,31,False
Jets,5,27,True,Stars,2,23,False
Avalanche,5,27,True,Hurricanes,3,60,False
Flames,2,34,True,Penguins,1,44,False
Coyotes,4,29,False,Sabres,5,31,True
Kings,5,28,True,Maple Leafs,3,36,False
Oilers,6,42,True,Devils,3,34,False
Ducks,3,38,False,Predators,5,30,True
Senators,4,28,False,Golden Knights,5,34,True
Bruins,2,33,False,Capitals,3,27,True
Lightning,5,36,True,Blue Jackets,4,34,False
Panthers,4,34,False,Rangers,5,44,True
Flyers,4,37,False,Avalanche,5,27,True
Blues,6,32,True,Maple Leafs,4,31,False
Jets,4,23,False,Canadiens,5,50,True
Stars,5,22,True,Sabres,1,28,False
Wild,0,24,False,Blackhawks,2,35,True
Coyotes,2,24,True,Hurricanes,1,37,False
Canucks,4,21,True,Penguins,2,39,False
Kings,3,39,False,Predators,4,31,True
Sharks,2,45,True,Ducks,1,26,False
Oilers,0,36,False,Red Wings,4,35,True
Islanders,6,28,True,Avalanche,4,35,False
Blackhawks,0,38,False,Canadiens,2,35,True
Flames,5,34,True,Devils,4,30,False
Bruins,5,34,True,Wild,3,27,False
Maple Leafs,4,25,True,Golden Knights,3,28,False
Rangers,5,26,True,Blue Jackets,3,25,False
Capitals,3,40,True,Coyotes,2,26,False
Stars,1,34,False,Jets,4,26,True
Canucks,2,28,False,Red Wings,3,29,True
Sabres,3,32,True,Capitals,1,25,False
Devils,1,22,False,Blues,3,40,True
Islanders,1,37,False,Oilers,2,25,True
Penguins,3,37,True,Coyotes,1,25,False
Hurricanes,3,48,True,Panthers,1,31,False
Blue Jackets,1,36,False,Predators,3,29,True
Canadiens,3,28,True,Golden Knights,2,31,False
Flames,3,32,False,Canucks,5,21,True
Ducks,3,36,False,Kings,4,43,True
Maple Leafs,4,19,True,Wild,2,37,False
Rangers,4,33,True,Bruins,2,33,False
Sharks,1,33,False,Lightning,5,30,True
Devils,2,34,False,Oilers,3,32,True
Flyers,3,31,True,Blackhawks,1,39,False
Canadiens,0,41,False,Wild,3,35,True
Blues,3,38,True,Coyotes,2,29,False
Flames,6,34,True,Red Wings,3,42,False
Ducks,4,35,True,Canucks,1,20,False
Kings,2,24,False,Lightning,5,43,True
Avalanche,3,19,False,Senators,4,32,True
Sabres,1,25,False,Panthers,4,31,True
Maple Leafs,3,33,True,Bruins,2,35,False
Capitals,4,31,True,Penguins,1,28,False
Blue Jackets,1,26,False,Hurricanes,3,29,True
Stars,5,29,True,Islanders,0,14,False
Golden Knights,5,27,True,Jets,2,29,False
Rangers,4,34,True,Oilers,2,29,False
Senators,4,40,True,Avalanche,3,18,False
Bruins,1,39,False,Maple Leafs,4,25,True
Canadiens,2,29,True,Sabres,1,35,False
Red Wings,1,33,False,Blue Jackets,2,32,True
Devils,2,21,True,Panthers,1,33,False
Flyers,0,32,False,Wild,1,27,True
Hurricanes,3,38,False,Blackhawks,4,30,True
Blues,2,37,False,Islanders,5,29,True
Predators,5,28,True,Penguins,4,30,False
Coyotes,1,30,False,Jets,4,21,True
Sharks,5,31,True,Canucks,0,41,False
Capitals,2,19,True,Oilers,1,30,False
Blackhawks,5,44,False,Devils,7,38,True
Ducks,1,29,False,Lightning,2,37,True
Kings,1,27,False,Sharks,2,33,True
Hurricanes,5,28,True,Stars,1,26,False
Flames,7,37,True,Blues,4,24,False
Penguins,5,45,True,Sabres,4,32,False
Canadiens,1,29,False,Blue Jackets,2,25,True
Panthers,4,29,True,Stars,3,43,False
Predators,6,31,True,Capitals,3,29,False
Wild,3,20,True,Flyers,0,30,False
Jets,4,30,True,Coyotes,1,34,False
Oilers,8,31,True,Golden Knights,2,24,False
Kings,2,32,False,Canucks,3,27,True
Red Wings,8,27,True,Flames,2,28,False
Blackhawks,6,43,True,Rangers,3,28,False
Ducks,4,27,True,Bruins,2,42,False
Maple Leafs,1,25,True,Devils,0,42,False
Islanders,6,36,True,Hurricanes,4,32,False
Canadiens,4,37,False,Coyotes,5,32,True
Senators,1,22,False,Penguins,3,29,True
Lightning,6,28,True,Stars,1,28,False
Wild,6,36,True,Predators,4,30,False
Jets,3,33,True,Flyers,2,32,False
Avalanche,6,28,True,Capitals,2,30,False
Oilers,1,30,False,Blues,4,39,True
Canucks,2,21,False,Golden Knights,5,30,True
Kings,1,28,False,Bruins,2,30,True
Sharks,0,35,False,Panthers,2,28,True
Blue Jackets,2,42,True,Rangers,0,36,False
Red Wings,3,33,True,Sabres,1,20,False
Flyers,4,39,False,Flames,5,31,True
Senators,2,32,False,Coyotes,3,28,True
Stars,6,21,True,Oilers,3,30,False
Jets,5,34,True,Devils,2,36,False
Kings,4,20,True,Panthers,0,24,False
Sabres,1,25,False,Hurricanes,3,33,True
Canadiens,0,33,False,Maple Leafs,6,31,True
Lightning,3,39,False,Islanders,5,32,True
Penguins,1,36,False,Blackhawks,2,38,True
Capitals,3,43,True,Wild,1,31,False
Predators,5,24,True,Avalanche,2,31,False
Canucks,3,23,False,Blues,4,31,True
Sharks,1,37,False,Bruins,3,20,True
Hurricanes,4,32,True,Islanders,2,29,False
Red Wings,3,24,False,Avalanche,4,37,True
Rangers,3,27,True,Senators,0,20,False
Golden Knights,4,40,True,Kings,2,29,False
Ducks,3,28,True,Panthers,2,52,False
Sabres,2,32,False,Blue Jackets,3,29,True
Maple Leafs,1,28,False,Coyotes,4,31,True
Capitals,1,30,False,Flames,4,39,True
Predators,5,29,True,Jets,3,35,False
Wild,3,36,False,Devils,4,25,True
Sharks,2,42,False,Ducks,3,30,True
Flyers,2,38,False,Canucks,5,36,True
Blues,8,40,True,Oilers,3,29,False
Stars,3,29,True,Canadiens,1,30,False
Sabres,4,34,False,Wild,5,32,True
Red Wings,2,22,False,Oilers,6,28,True
Panthers,2,43,True,Maple Leafs,1,44,False
Devils,2,42,False,Bruins,3,29,True
Islanders,4,39,True,Flyers,3,38,False
Penguins,2,45,False,Canucks,5,37,True
Capitals,5,25,True,Senators,2,31,False
Hurricanes,1,33,False,Rangers,6,27,True
Blue Jackets,1,41,True,Flames,0,22,False
Lightning,3,38,True,Blackhawks,2,31,False
Predators,3,33,True,Canadiens,2,29,False
Avalanche,3,32,True,Stars,0,28,False
Coyotes,1,27,False,Sharks,3,26,True
Ducks,2,19,False,Golden Knights,4,49,True
Kings,1,39,False,Jets,2,27,True
Bruins,4,33,True,Penguins,3,20,False
Flyers,4,30,False,Islanders,5,37,True
Wild,3,27,True,Avalanche,2,30,False
Ducks,1,31,False,Jets,4,36,True
Capitals,3,38,True,Lightning,1,26,False
Golden Knights,5,33,True,Sharks,4,26,False
Sabres,3,31,True,Oilers,1,30,False
Devils,3,26,True,Canucks,2,25,False
Rangers,2,31,True,Red Wings,1,41,False
Blue Jackets,5,32,True,Senators,2,26,False
Hurricanes,4,47,False,Maple Leafs,5,25,True
Blues,0,34,False,Predators,2,28,True
Stars,6,41,True,Flames,4,38,False
Coyotes,3,33,True,Kings,2,25,False
Maple Leafs,2,29,False,Capitals,4,21,True
Canadiens,3,26,True,Sabres,0,36,False
Senators,1,32,False,Islanders,2,24,True
Red Wings,3,34,False,Devils,4,32,True
Panthers,1,38,False,Blackhawks,4,39,True
Penguins,5,34,True,Lightning,2,35,False
Blues,6,40,True,Wild,3,25,False
Coyotes,2,26,False,Golden Knights,4,28,True
Avalanche,2,26,False,Flames,3,28,True
Sharks,4,34,True,Jets,0,38,False
Kings,2,34,True,Ducks,1,26,False
Hurricanes,4,36,True,Predators,3,35,False
Rangers,4,20,True,Canucks,3,32,False
Bruins,2,25,False,Oilers,4,36,True
Devils,2,25,False,Panthers,3,38,True
Penguins,5,52,True,Flyers,4,32,False
Canadiens,3,28,True,Blue Jackets,1,38,False
Jets,7,28,True,Wild,2,19,False
Blackhawks,7,35,True,Ducks,3,29,False
Sabres,0,34,False,Lightning,2,26,True
Islanders,5,36,True,Canucks,2,25,False
Rangers,4,37,False,Panthers,5,27,True
Flyers,1,23,False,Sharks,3,34,True
Blue Jackets,3,38,True,Hurricanes,2,31,False
Red Wings,1,24,False,Kings,4,36,True
Predators,3,31,True,Blackhawks,2,39,False
Flames,1,20,False,Maple Leafs,4,30,True
Oilers,3,27,True,Coyotes,2,31,False
Golden Knights,0,34,False,Stars,3,30,True
Bruins,3,36,True,Lightning,2,21,False
Canadiens,2,31,True,Senators,1,28,False
Blues,2,39,False,Ducks,3,30,True
Avalanche,3,26,True,Jets,2,33,False
Capitals,2,29,False,Kings,5,27,True
Red Wings,3,31,False,Canadiens,6,25,True
Predators,3,32,False,Canucks,5,32,True
Wild,4,32,True,Golden Knights,2,31,False
Blackhawks,3,22,False,Stars,4,35,True
Flames,3,44,True,Coyotes,0,28,False
Oilers,4,45,False,Maple Leafs,6,36,True
Sabres,0,34,False,Penguins,4,25,True
Islanders,5,37,False,Senators,6,35,True
Rangers,5,26,True,Hurricanes,1,33,False
Blue Jackets,4,31,True,Ducks,2,27,False
Panthers,1,40,False,Sharks,2,32,True
Blues,1,40,False,Kings,4,28,True
Jets,7,38,True,Golden Knights,4,31,False
Avalanche,1,23,False,Devils,2,21,True
Flyers,0,28,False,Bruins,3,27,True
Wild,2,25,True,Blues,1,42,False
Canadiens,10,34,True,Red Wings,1,23,False
Lightning,5,43,True,Sharks,2,27,False
Penguins,5,29,True,Sabres,1,33,False
Capitals,4,23,True,Blue Jackets,3,35,False
Canucks,2,26,True,Maple Leafs,1,36,False
Hurricanes,3,47,True,Panthers,2,39,False
Predators,3,35,True,Ducks,2,35,False
Coyotes,5,27,True,Devils,0,27,False
Stars,3,35,True,Blackhawks,2,34,False
Flames,5,34,False,Oilers,7,33,True
Blackhawks,1,25,False,Kings,3,24,True
Jets,5,49,True,Senators,0,21,False
Avalanche,2,27,False,Stars,7,28,True
Golden Knights,3,45,True,Coyotes,2,33,False
Capitals,4,29,True,Sharks,1,25,False
Panthers,4,43,False,Islanders,5,32,True
Predators,5,25,True,Bruins,3,40,False
Flames,2,45,False,Flyers,5,21,True
Blue Jackets,1,42,False,Devils,4,36,True
Penguins,3,44,False,Rangers,4,29,True
Canadiens,3,25,False,Blues,4,30,True
Red Wings,5,32,True,Jets,1,26,False
Lightning,6,34,True,Islanders,2,31,False
Stars,2,45,False,Predators,5,32,True
Avalanche,2,37,False,Sabres,4,35,True
Canucks,3,22,True,Hurricanes,0,30,False
Golden Knights,4,43,True,Ducks,3,29,False
Kings,5,28,True,Wild,2,21,False
Maple Leafs,2,29,True,Flames,1,48,False
Capitals,6,25,True,Blackhawks,2,39,False
Oilers,2,26,False,Flyers,4,33,True
Ducks,3,22,True,Senators,0,29,False
Bruins,6,32,True,Coyotes,1,21,False
Penguins,4,32,True,Islanders,3,26,False
Canadiens,2,37,False,Flames,3,37,True
Lightning,5,32,True,Avalanche,2,30,False
Panthers,6,36,True,Jets,4,39,False
Blues,3,27,True,Stars,0,29,False
Canucks,1,37,False,Flyers,4,26,True
Kings,4,38,True,Senators,3,40,False
Sharks,5,33,True,Hurricanes,4,25,False
Devils,3,24,False,Blue Jackets,5,28,True
Capitals,4,40,True,Rangers,2,29,False
Predators,3,44,False,Golden Knights,4,39,True
Blackhawks,3,51,True,Sabres,2,28,False
Ducks,2,28,False,Wild,3,31,True
Red Wings,1,29,False,Blues,6,22,True
Bruins,3,33,True,Islanders,1,31,False
Canadiens,2,24,False,Oilers,6,40,True
Lightning,4,28,True,Jets,3,20,False
Panthers,3,42,False,Avalanche,7,30,True
Rangers,5,39,True,Devils,2,28,False
Penguins,3,36,False,Maple Leafs,4,25,True
Blue Jackets,1,34,True,Coyotes,0,35,False
Stars,3,39,False,Golden Knights,5,39,True
Flames,4,35,True,Canucks,2,24,False
Sharks,5,50,True,Senators,0,25,False
Kings,3,21,True,Hurricanes,2,34,False
Maple Leafs,1,23,True,Oilers,0,41,False
Blackhawks,3,37,True,Coyotes,1,32,False
Blues,3,45,True,Sabres,2,24,False
Sharks,3,34,False,Wild,4,24,True
Islanders,3,29,True,Capitals,1,32,False
Rangers,1,25,False,Stars,2,45,True
Penguins,1,40,False,Avalanche,2,28,True
Red Wings,1,35,False,Panthers,2,29,True
Jets,5,24,True,Canucks,1,26,False
Ducks,3,23,True,Hurricanes,2,30,False
Sabres,3,25,True,Senators,2,26,False
Devils,5,26,True,Kings,1,17,False
Flyers,4,39,True,Maple Leafs,2,22,False
Capitals,5,27,True,Avalanche,2,24,False
Blue Jackets,2,29,False,Oilers,7,38,True
Blues,0,32,False,Lightning,3,25,True
Wild,2,22,True,Flames,1,27,False
Blackhawks,3,28,True,Panthers,2,37,False
Golden Knights,2,24,False,Hurricanes,3,37,True
Senators,3,30,True,Rangers,2,29,False
Islanders,2,34,False,Stars,5,27,True
Red Wings,2,33,False,Bruins,3,32,True
Canucks,1,26,False,Predators,7,48,True
Bruins,3,37,False,Capitals,5,22,True
Flyers,2,27,True,Sabres,1,20,False
Blue Jackets,6,35,True,Islanders,4,25,False
Canadiens,2,36,True,Devils,1,32,False
Blues,1,30,False,Ducks,3,18,True
Wild,2,26,True,Maple Leafs,0,28,False
Jets,1,28,False,Blackhawks,5,30,True
Avalanche,2,30,True,Panthers,1,33,False
Flames,2,34,False,Sharks,3,29,True
Oilers,0,46,False,Predators,4,23,True
Coyotes,1,33,False,Lightning,4,48,True
Golden Knights,2,26,True,Penguins,1,25,False
Sabres,4,41,False,Hurricanes,5,34,True
Devils,5,26,True,Stars,2,30,False
Rangers,4,28,True,Kings,2,35,False
Red Wings,3,29,True,Maple Leafs,1,26,False
Canucks,4,40,True,Sharks,3,37,False
Wild,2,31,False,Oilers,3,29,True
Bruins,2,35,False,Rangers,3,28,True
Senators,3,38,True,Canadiens,0,28,False
Islanders,4,33,True,Kings,3,29,False
Flyers,2,30,True,Stars,1,28,False
Blues,2,30,True,Jets,0,48,False
Hurricanes,2,24,True,Blue Jackets,1,36,False
Capitals,3,27,True,Ducks,2,30,False
Coyotes,2,17,False,Penguins,4,33,True
Avalanche,5,37,False,Lightning,6,31,True
Flames,0,32,False,Predators,2,28,True
Jets,4,46,True,Blues,0,24,False
Blackhawks,4,46,True,Wild,1,28,False
Canucks,1,17,False,Flames,6,38,True
Golden Knights,5,40,True,Panthers,2,18,False
Bruins,7,45,True,Blue Jackets,2,18,False
Devils,5,34,True,Ducks,3,24,False
Flyers,1,37,False,Kings,4,25,True
Avalanche,4,37,True,Penguins,2,32,False
Oilers,5,29,True,Sharks,3,21,False
Maple Leafs,8,36,True,Hurricanes,1,33,False
Islanders,3,37,False,Red Wings,6,22,True
Rangers,4,32,True,Ducks,1,40,False
Senators,4,32,False,Wild,6,40,True
Sabres,0,36,False,Bruins,3,33,True
Predators,4,34,False,Jets,6,36,True
Stars,3,36,False,Capitals,4,28,True
Coyotes,2,41,False,Panthers,3,26,True
Canucks,5,39,False,Canadiens,7,32,True
Golden Knights,4,36,True,Lightning,3,38,False
Blue Jackets,4,37,True,Maple Leafs,2,41,False
Flyers,4,31,True,Red Wings,3,28,False
Flames,2,33,True,Blues,1,22,False
Bruins,2,33,True,Jets,1,38,False
Devils,4,48,True,Rangers,3,28,False
Islanders,4,26,False,Ducks,5,40,True
Penguins,3,41,True,Blue Jackets,2,32,False
Lightning,4,38,True,Senators,3,21,False
Predators,1,29,False,Hurricanes,4,32,True
Stars,4,22,True,Blackhawks,0,24,False
Oilers,3,35,True,Blues,2,36,False
Kings,2,27,True,Avalanche,1,32,False
Sharks,5,32,True,Canucks,4,40,False
Sabres,4,37,True,Flyers,2,35,False
Panthers,4,34,True,Wild,2,31,False
Flames,2,23,False,Canadiens,3,35,True
Coyotes,3,27,True,Capitals,2,17,False
Bruins,3,26,True,Red Wings,1,31,False
Islanders,5,29,True,Jets,2,40,False
Lightning,3,31,True,Wild,0,22,False
Panthers,1,38,True,Senators,0,38,False
Devils,4,29,True,Blackhawks,1,40,False
Rangers,2,32,False,Maple Leafs,3,37,True
Penguins,0,29,False,Ducks,4,23,True
Hurricanes,4,38,True,Sabres,2,22,False
Blue Jackets,2,36,True,Flyers,1,31,False
Oilers,4,35,True,Canadiens,1,30,False
Stars,4,28,True,Predators,3,32,False
Coyotes,2,34,False,Avalanche,6,28,True
Golden Knights,3,28,True,Capitals,0,26,False
Canucks,1,31,False,Blues,3,34,True
Sharks,2,31,True,Kings,0,28,False
Bruins,5,23,True,Senators,1,26,False
Devils,3,32,True,Red Wings,1,32,False
Islanders,3,34,True,Sabres,2,37,False
Penguins,5,37,True,Blue Jackets,4,33,False
Hurricanes,3,36,True,Canadiens,1,24,False
Rangers,1,37,True,Capitals,0,30,False
Blues,1,30,False,Predators,2,26,True
Wild,4,31,True,Stars,2,26,False
Jets,4,39,True,Oilers,3,25,False
Avalanche,1,26,False,Coyotes,3,27,True
Ducks,1,28,False,Golden Knights,4,28,True
Capitals,4,34,True,Bruins,3,34,False
Lightning,3,34,True,Canadiens,1,32,False
Panthers,3,27,True,Flyers,2,31,False
Coyotes,4,34,False,Maple Leafs,7,33,True
Canucks,5,31,True,Blackhawks,2,32,False
Kings,2,28,False,Golden Knights,3,39,True
Sharks,3,32,True,Flames,2,34,False
Devils,3,38,False,Sabres,4,29,True
Senators,5,28,True,Blue Jackets,4,25,False
Red Wings,3,35,True,Rangers,2,39,False
Lightning,3,27,False,Flyers,5,38,True
Hurricanes,2,33,True,Penguins,1,28,False
Wild,4,38,True,Predators,2,43,False
Jets,4,37,True,Islanders,2,44,False
Stars,4,31,True,Blues,2,37,False
Avalanche,4,28,True,Maple Leafs,3,34,False
Oilers,3,45,False,Blackhawks,4,36,True
Ducks,2,41,True,Flames,1,23,False
Senators,0,25,False,Bruins,5,34,True
Panthers,2,33,True,Canadiens,0,38,False
Capitals,5,35,True,Devils,2,27,False
Blues,3,29,True,Hurricanes,2,25,False
Predators,3,29,True,Wild,0,29,False
Canucks,3,25,False,Kings,4,36,True
Golden Knights,6,31,True,Maple Leafs,3,23,False
Ducks,5,26,True,Coyotes,2,25,False
Blue Jackets,0,21,False,Lightning,5,35,True
Red Wings,4,23,True,Penguins,1,38,False
Oilers,0,35,False,Jets,5,38,True
Stars,6,32,True,Sharks,0,26,False
Avalanche,6,48,True,Islanders,1,28,False
Flames,4,39,True,Blackhawks,3,37,False
Sabres,2,33,False,Rangers,3,42,True
Maple Leafs,0,29,False,Lightning,2,36,True
Islanders,1,26,False,Bruins,5,38,True
Flyers,1,28,False,Penguins,5,25,True
Hurricanes,4,38,False,Capitals,5,26,True
Canadiens,1,31,False,Sharks,4,33,True
Blues,3,29,True,Devils,2,26,False
Wild,5,41,True,Panthers,1,26,False
Stars,1,22,False,Blue Jackets,2,26,True
Avalanche,3,26,True,Jets,2,44,False
Oilers,0,32,False,Kings,5,33,True
Canucks,0,31,False,Ducks,5,27,True
Golden Knights,3,31,True,Predators,0,29,False
Red Wings,2,35,True,Senators,1,34,False
Rangers,2,25,False,Blackhawks,5,35,True
Maple Leafs,3,28,True,Sharks,2,35,False
