HomeTeam,HomeScore,HomeSOG,Outcome,AwayTeam,AwayScore,AwaySOG,Outcome
Blues,7,40,True,Kings,3,35,False
Coyotes,0,26,False,Islanders,3,24,True
Kraken,2,31,False,Canucks,4,26,True
Bruins,4,34,True,Sharks,3,26,False
Wild,2,35,False,Predators,5,29,True
Blackhawks,3,35,False,Red Wings,6,37,True
Golden Knights,0,42,False,Islanders,2,26,True
Sabres,5,25,True,Lightning,1,36,False
Senators,5,37,False,Capitals,7,31,True
Panthers,5,41,True,Coyotes,3,21,False
Rangers,1,29,False,Flames,5,37,True
Hurricanes,4,36,True,Maple Leafs,1,25,False
Blue Jackets,4,26,True,Stars,1,32,False
Blues,3,35,True,Kings,0,34,False
Devils,3,30,False,Flames,5,29,True
Penguins,1,29,False,Lightning,5,31,True
Avalanche,1,27,False,Golden Knights,3,29,True
Predators,3,26,True,Sharks,1,29,False
Canucks,2,24,False,Wild,3,30,True
Ducks,3,35,False,Jets,4,25,True
Kraken,5,26,True,Canadiens,1,24,False
Panthers,4,27,True,Bruins,1,31,False
Capitals,2,28,False,Red Wings,3,25,True
Blackhawks,2,29,False,Maple Leafs,3,40,True
Stars,2,34,False,Golden Knights,3,21,True
Oilers,3,37,False,Flyers,5,34,True
Lightning,5,28,True,Coyotes,1,25,False
Penguins,0,45,False,Flames,4,35,True
Hurricanes,3,24,True,Bruins,0,33,False
Blues,3,18,False,Avalanche,4,42,True
Canucks,1,28,False,Flyers,2,28,True
Ducks,3,37,False,Sabres,4,29,True
Kraken,4,38,True,Wild,1,31,False
Kings,2,32,False,Jets,3,31,True
Sharks,0,45,False,Canadiens,4,32,True
Red Wings,2,30,False,Panthers,3,33,True
Rangers,4,37,True,Blue Jackets,0,31,False
Capitals,2,32,True,Coyotes,0,16,False
Hurricanes,6,35,True,Blackhawks,3,26,False
Golden Knights,5,42,True,Ducks,4,38,False
Stars,1,39,False,Senators,4,24,True
Predators,3,23,True,Islanders,2,36,False
Kings,5,38,True,Canadiens,2,28,False
Bruins,3,33,True,Panthers,2,35,False
Maple Leafs,5,38,True,Red Wings,4,31,False
Penguins,2,35,False,Devils,4,40,True
Sharks,2,36,True,Jets,1,35,False
Blues,1,37,True,Blackhawks,0,25,False
Avalanche,4,31,True,Wild,1,30,False
Flames,4,36,True,Flyers,0,20,False
Canucks,1,30,False,Oilers,2,34,True
Hurricanes,2,39,True,Coyotes,1,23,False
Ducks,4,26,True,Canadiens,2,18,False
Kings,3,34,True,Sabres,2,24,False
Devils,3,39,False,Blue Jackets,4,26,True
Kraken,1,32,False,Rangers,3,18,True
Lightning,3,26,True,Capitals,2,33,False
Blackhawks,5,31,True,Senators,1,30,False
Oilers,5,23,True,Kraken,2,29,False
Maple Leafs,4,33,True,Golden Knights,0,26,False
Canadiens,3,41,True,Red Wings,0,22,False
Flyers,3,34,True,Coyotes,0,29,False
Wild,5,43,True,Senators,4,28,False
Jets,4,35,True,Stars,3,27,False
Flames,2,40,False,Predators,3,22,True
Canucks,3,36,True,Rangers,2,25,False
Ducks,4,27,True,Devils,0,28,False
Sharks,5,27,True,Sabres,3,28,False
Blackhawks,3,30,False,Hurricanes,4,32,True
Oilers,5,30,True,Predators,2,33,False
Avalanche,4,32,False,Blue Jackets,5,37,True
Kings,3,35,True,Blues,2,35,False
Bruins,5,37,True,Red Wings,1,15,False
Maple Leafs,2,34,True,Lightning,1,25,False
Canadiens,2,38,False,Islanders,6,36,True
Senators,1,39,False,Golden Knights,5,39,True
Panthers,5,33,True,Capitals,4,42,False
Penguins,3,36,True,Flyers,2,38,False
Flames,3,33,False,Stars,4,28,True
Kraken,5,38,True,Sabres,2,21,False
Sharks,3,26,False,Blues,5,28,True
Jets,5,33,True,Blackhawks,1,18,False
Oilers,6,39,True,Rangers,5,25,False
Canucks,2,28,False,Predators,3,28,True
Ducks,3,31,True,Coyotes,1,29,False
Kings,3,29,True,Devils,2,23,False
Senators,3,27,False,Lightning,5,33,True
Panthers,5,32,True,Hurricanes,2,32,False
Sabres,3,32,False,Red Wings,4,33,True
Maple Leafs,5,36,True,Bruins,2,44,False
Canadiens,2,38,False,Golden Knights,5,18,True
Penguins,4,39,False,Wild,5,40,True
Capitals,1,32,False,Flyers,2,32,True
Blue Jackets,4,42,True,Avalanche,2,36,False
Jets,0,24,False,Islanders,2,31,True
Flames,6,37,True,Rangers,0,22,False
Coyotes,5,22,True,Kraken,4,31,False
Sharks,2,27,False,Devils,3,28,True
Red Wings,5,30,True,Golden Knights,2,40,False
Blackhawks,2,32,True,Predators,1,21,False
Wild,5,39,True,Islanders,2,21,False
Ducks,4,27,True,Blues,1,35,False
Canucks,6,36,True,Stars,3,28,False
Rangers,4,18,True,Panthers,3,45,False
Capitals,5,30,True,Sabres,3,28,False
Maple Leafs,1,34,False,Kings,5,29,True
Bruins,3,36,True,Senators,2,27,False
Canadiens,2,35,False,Kings,3,34,True
Lightning,1,18,False,Hurricanes,2,31,True
Devils,7,31,True,Panthers,3,38,False
Red Wings,4,39,True,Oilers,2,33,False
Jets,2,41,False,Blues,3,33,True
Blackhawks,3,32,True,Penguins,2,44,False
Flames,1,38,False,Sharks,4,26,True
Canucks,2,43,False,Ducks,3,30,True
Golden Knights,4,23,True,Kraken,2,27,False
Flyers,0,36,False,Maple Leafs,3,33,True
Stars,2,27,False,Predators,4,22,True
Coyotes,2,26,False,Wild,5,30,True
Bruins,3,29,False,Oilers,5,28,True
Canadiens,4,28,True,Flames,2,26,False
Senators,0,34,False,Kings,2,36,True
Devils,4,34,True,Islanders,0,42,False
Penguins,3,31,True,Panthers,2,38,False
Red Wings,0,21,False,Capitals,2,29,True
Blues,3,36,False,Predators,4,27,True
Jets,4,34,True,Sharks,1,27,False
Avalanche,7,35,True,Canucks,1,22,False
Golden Knights,3,35,True,Wild,2,26,False
Kraken,4,25,False,Ducks,7,36,True
Sabres,3,23,True,Oilers,2,35,False
Maple Leafs,2,37,True,Flames,1,31,False
Hurricanes,1,40,False,Flyers,2,28,True
Blue Jackets,3,29,False,Capitals,4,28,True
Blackhawks,2,29,True,Coyotes,1,23,False
Devils,2,29,False,Bruins,5,36,True
Sabres,4,27,False,Maple Leafs,5,26,True
Senators,6,24,True,Penguins,3,31,False
Red Wings,3,33,True,Canadiens,2,37,False
Lightning,3,24,True,Panthers,2,28,False
Blue Jackets,3,36,False,Rangers,5,41,True
Jets,3,23,True,Kings,2,29,False
Hurricanes,3,24,True,Blues,2,29,False
Predators,4,24,True,Coyotes,1,23,False
Stars,5,31,True,Flyers,2,33,False
Avalanche,6,31,True,Sharks,2,30,False
Golden Knights,7,39,True,Canucks,4,43,False
Kraken,2,30,False,Wild,4,22,True
Senators,0,27,False,Flames,4,33,True
Bruins,5,41,True,Canadiens,2,29,False
Rangers,4,41,True,Devils,3,27,False
Capitals,6,32,True,Penguins,1,25,False
Blues,4,39,False,Oilers,5,32,True
Ducks,5,38,True,Canucks,1,27,False
Lightning,4,28,True,Islanders,1,26,False
Blue Jackets,5,38,True,Red Wings,3,27,False
Maple Leafs,3,34,True,Predators,0,24,False
Panthers,6,36,True,Islanders,1,28,False
Rangers,3,34,True,Canadiens,2,33,False
Flyers,2,43,True,Flames,1,34,False
Penguins,1,46,False,Sabres,2,19,True
Blues,2,36,False,Coyotes,3,23,True
Wild,1,27,False,Sharks,4,21,True
Jets,5,35,True,Oilers,2,34,False
Stars,5,30,True,Red Wings,2,30,False
Golden Knights,2,23,False,Hurricanes,4,42,True
Ducks,3,31,True,Capitals,2,30,False
Canucks,2,34,False,Avalanche,4,30,True
Kraken,2,33,False,Blackhawks,4,19,True
Kings,0,34,False,Capitals,2,38,True
Sabres,0,27,False,Flames,5,33,True
Maple Leafs,2,30,True,Rangers,1,28,False
Canadiens,0,24,False,Penguins,6,43,True
Panthers,4,41,True,Devils,1,46,False
Flyers,3,30,False,Lightning,4,32,True
Blues,4,48,True,Sharks,1,27,False
Wild,7,26,True,Stars,2,38,False
Oilers,2,32,True,Jets,1,47,False
Coyotes,4,29,False,Blue Jackets,5,46,True
Golden Knights,5,32,True,Red Wings,2,28,False
Ducks,1,32,False,Hurricanes,2,31,True
Canucks,3,29,True,Jets,2,39,False
Kraken,3,28,False,Avalanche,7,30,True
Lightning,3,34,False,Devils,5,27,True
Kings,4,43,False,Hurricanes,5,20,True
Panthers,5,37,True,Wild,4,39,False
Maple Leafs,0,26,False,Penguins,2,31,True
Canadiens,6,29,True,Predators,3,36,False
Islanders,2,36,False,Flames,5,31,True
Flyers,2,31,False,Bruins,5,44,True
Stars,4,33,True,Blues,1,36,False
Coyotes,2,29,True,Red Wings,1,34,False
Oilers,5,33,True,Blackhawks,2,31,False
Golden Knights,3,35,True,Blue Jackets,2,29,False
Sharks,0,22,False,Capitals,4,21,True
Lightning,5,24,True,Wild,4,32,False
Rangers,5,36,True,Sabres,4,22,False
Bruins,0,28,False,Flames,4,32,True
Islanders,0,20,False,Maple Leafs,3,40,True
Canucks,0,40,False,Blackhawks,1,24,True
Kraken,5,31,True,Capitals,2,39,False
Kings,1,38,False,Coyotes,2,27,True
Sabres,4,33,False,Blue Jackets,7,29,True
Blues,5,31,True,Golden Knights,2,34,False
Predators,3,35,True,Ducks,2,31,False
Jets,1,31,False,Penguins,3,36,True
Avalanche,7,40,True,Senators,5,21,False
Sharks,2,27,True,Hurricanes,1,23,False
Lightning,4,35,True,Flyers,0,34,False
Stars,4,33,True,Oilers,1,22,False
Flames,5,39,True,Blackhawks,2,21,False
Sabres,1,25,False,Bruins,5,47,True
Panthers,2,45,True,Flyers,1,33,False
Devils,2,42,False,Wild,3,27,True
Penguins,4,37,True,Canucks,1,37,False
Capitals,6,34,True,Canadiens,3,28,False
Blue Jackets,3,32,True,Jets,0,36,False
Red Wings,4,23,True,Blues,2,37,False
Islanders,1,21,False,Rangers,4,21,True
Predators,2,28,False,Golden Knights,5,35,True
Avalanche,5,36,True,Ducks,2,26,False
Coyotes,3,27,False,Oilers,5,44,True
Kings,2,32,False,Maple Leafs,6,38,True
Kraken,2,22,True,Hurricanes,1,36,False
Sharks,6,29,True,Senators,3,29,False
Bruins,2,36,False,Rangers,5,31,True
Flyers,3,23,False,Hurricanes,6,36,True
Blackhawks,3,27,True,Blues,2,25,False
Wild,7,38,True,Jets,1,31,False
Ducks,4,33,True,Senators,0,34,False
Capitals,4,29,True,Panthers,3,22,False
Predators,4,31,True,Devils,2,25,False
Sabres,4,39,True,Canadiens,1,26,False
Lightning,3,26,True,Kraken,0,17,False
Blue Jackets,4,21,True,Canucks,2,41,False
Islanders,0,25,False,Penguins,1,30,True
Stars,3,22,True,Avalanche,1,37,False
Sharks,1,35,False,Maple Leafs,4,33,True
Panthers,1,34,False,Kraken,4,27,True
Red Wings,3,41,True,Sabres,2,28,False
Penguins,3,50,False,Canadiens,6,33,True
Golden Knights,2,38,False,Oilers,3,30,True
Kings,4,37,True,Senators,2,32,False
Blues,6,33,True,Blue Jackets,3,27,False
Coyotes,2,27,False,Stars,3,29,True
Avalanche,6,35,True,Predators,2,28,False
Flames,2,36,False,Jets,4,28,True
Hurricanes,2,32,False,Capitals,4,25,True
Wild,4,37,True,Lightning,2,30,False
Bruins,3,42,True,Canucks,2,38,False
Devils,5,35,True,Flyers,2,25,False
Blackhawks,0,29,False,Sharks,2,22,True
Ducks,1,40,False,Maple Leafs,5,31,True
Sabres,4,36,False,Kraken,7,32,True
Canadiens,1,34,False,Canucks,2,42,True
Jets,0,46,False,Coyotes,1,15,True
Flames,2,32,True,Penguins,1,22,False
Bruins,1,42,False,Red Wings,2,16,True
Panthers,5,51,True,Capitals,4,27,False
Devils,2,34,False,Sharks,5,31,True
Blues,4,33,True,Lightning,3,33,False
Predators,6,37,True,Blue Jackets,0,27,False
Wild,5,37,True,Coyotes,2,31,False
Stars,4,17,True,Hurricanes,1,40,False
Kings,4,34,False,Ducks,5,36,True
Rangers,4,28,True,Flyers,1,34,False
Maple Leafs,8,41,True,Avalanche,3,31,False
Senators,2,21,False,Canucks,6,35,True
Red Wings,4,26,True,Kraken,3,24,False
Oilers,5,22,True,Penguins,2,34,False
Ducks,6,34,True,Golden Knights,5,39,False
Canadiens,1,20,False,Avalanche,4,34,True
Lightning,4,35,True,Blues,2,28,False
Panthers,7,45,True,Sabres,4,31,False
Capitals,3,28,False,Blackhawks,4,28,True
Hurricanes,2,49,False,Senators,3,20,True
Islanders,1,25,False,Sharks,2,35,True
Predators,0,42,False,Bruins,2,33,True
Wild,5,38,True,Devils,2,31,False
Stars,3,37,True,Blue Jackets,2,22,False
Kings,2,42,False,Flames,3,32,True
Rangers,1,27,True,Sharks,0,28,False
Jets,8,40,True,Devils,4,37,False
Coyotes,1,30,False,Golden Knights,7,32,True
Ducks,3,34,False,Flames,4,36,True
Kraken,4,34,True,Oilers,3,32,False
Panthers,4,51,True,Blues,3,25,False
Bruins,2,39,False,Lightning,3,25,True
Senators,6,34,True,Avalanche,5,31,False
Red Wings,4,30,True,Islanders,3,23,False
Capitals,3,32,True,Blue Jackets,1,18,False
Predators,4,44,True,Canadiens,3,23,False
Wild,4,40,True,Maple Leafs,3,42,False
Hurricanes,6,29,True,Sabres,2,34,False
Rangers,3,31,True,Blackhawks,2,27,False
Canucks,1,23,False,Penguins,4,44,True
Flyers,1,39,False,Lightning,7,27,True
Blue Jackets,6,30,True,Sharks,4,34,False
Islanders,2,24,False,Blackhawks,3,26,True
Jets,6,41,True,Maple Leafs,3,35,False
Oilers,1,22,False,Kings,5,40,True
Golden Knights,3,28,True,Flames,2,25,False
Devils,2,24,False,Senators,3,23,True
Flyers,5,32,False,Avalanche,7,50,True
Capitals,4,29,True,Ducks,3,34,False
Stars,4,27,True,Coyotes,1,19,False
Canucks,4,30,True,Kings,0,31,False
Kraken,1,29,False,Penguins,6,31,True
Maple Leafs,5,40,True,Blue Jackets,4,32,False
Canadiens,2,23,False,Lightning,3,27,True
Senators,3,33,False,Islanders,5,27,True
Red Wings,2,16,False,Predators,5,33,True
Sabres,0,25,False,Ducks,2,23,True
Blues,4,30,True,Panthers,3,40,False
Jets,2,18,False,Hurricanes,4,34,True
Blackhawks,2,26,False,Rangers,6,30,True
Oilers,1,39,False,Wild,4,26,True
Sharks,5,27,True,Flames,3,43,False
Devils,3,27,True,Flyers,0,25,False
Rangers,3,30,False,Avalanche,7,39,True
Canucks,2,32,True,Bruins,1,36,False
Golden Knights,5,45,True,Stars,4,23,False
Maple Leafs,3,38,False,Lightning,5,27,True
Canadiens,0,30,False,Blackhawks,2,25,True
Blue Jackets,1,34,False,Ducks,2,26,True
Islanders,3,21,False,Predators,4,29,True
Blues,6,26,True,Red Wings,2,31,False
Flames,1,27,False,Hurricanes,2,26,True
Oilers,2,43,False,Bruins,3,30,True
Kraken,0,25,False,Jets,3,33,True
Kings,4,41,True,Stars,0,27,False
Sharks,2,35,False,Wild,5,27,True
Sabres,1,37,False,Rangers,2,31,True
Capitals,2,31,False,Penguins,4,33,True
Devils,2,31,False,Predators,3,27,True
Avalanche,7,47,True,Red Wings,3,40,False
Coyotes,1,23,False,Panthers,3,23,True
Canucks,4,36,True,Jets,3,37,False
Golden Knights,3,44,False,Flyers,4,25,True
Senators,4,23,True,Lightning,0,25,False
Sabres,2,31,False,Capitals,3,42,True
Maple Leafs,5,26,True,Blackhawks,4,35,False
Penguins,1,29,True,Ducks,0,33,False
Blues,4,37,True,Canadiens,1,23,False
Islanders,4,29,True,Devils,2,32,False
Coyotes,3,32,False,Flyers,5,34,True
Flames,2,42,False,Bruins,4,27,True
Oilers,1,23,False,Hurricanes,3,31,True
Kraken,4,32,False,Blue Jackets,5,28,True
Kings,2,37,True,Wild,1,31,False
Sharks,2,25,True,Stars,1,35,False
Rangers,0,32,False,Predators,1,24,True
Blues,2,25,False,Ducks,3,39,True
Avalanche,3,26,True,Panthers,2,31,False
Golden Knights,6,36,True,Wild,4,27,False
Canucks,2,26,True,Hurricanes,1,29,False
Bruins,1,24,False,Golden Knights,4,25,True
Lightning,3,30,True,Kings,2,30,False
Panthers,2,35,False,Senators,8,38,True
Flyers,6,30,True,Devils,1,27,False
Penguins,5,31,True,Canadiens,2,30,False
Red Wings,2,39,True,Islanders,1,34,False
Jets,2,36,False,Sabres,4,27,True
Stars,1,34,False,Blues,4,29,True
Avalanche,4,31,True,Rangers,2,28,False
Oilers,1,36,False,Maple Leafs,5,25,True
Canucks,4,39,True,Blue Jackets,3,23,False
Sharks,1,34,False,Kraken,3,30,True
Blackhawks,5,28,True,Capitals,4,46,False
Coyotes,2,31,False,Rangers,3,30,True
Ducks,4,24,True,Kraken,1,20,False
Canadiens,3,40,True,Flyers,2,39,False
Lightning,2,27,True,Senators,1,26,False
Panthers,1,42,False,Kings,4,31,True
Devils,3,26,False,Golden Knights,5,30,True
Hurricanes,5,33,True,Red Wings,3,26,False
Islanders,3,28,True,Bruins,1,41,False
Predators,5,35,True,Avalanche,2,26,False
Wild,2,32,False,Sabres,3,40,True
Oilers,5,45,True,Blue Jackets,2,38,False
Sharks,2,36,False,Canucks,5,30,True
Rangers,2,29,False,Golden Knights,3,30,True
Penguins,3,48,True,Sabres,2,21,False
Blues,4,34,True,Stars,1,27,False
Jets,2,42,False,Capitals,5,39,True
Blackhawks,2,19,False,Predators,3,31,True
Ducks,5,37,False,Coyotes,6,27,True
Flyers,4,38,True,Senators,3,31,False
Hurricanes,5,33,True,Kings,1,33,False
Red Wings,5,30,True,Devils,2,33,False
Stars,4,39,True,Blackhawks,3,23,False
Kraken,3,17,False,Oilers,5,41,True
Islanders,3,32,False,Golden Knights,4,34,True
Jets,4,34,True,Blues,2,28,False
Devils,2,19,False,Penguins,3,22,True
Capitals,2,35,False,Kings,3,24,True
Stars,7,29,True,Wild,4,23,False
Golden Knights,3,41,False,Lightning,4,19,True
Lightning,5,37,True,Canadiens,4,31,False
Kings,3,27,False,Golden Knights,6,27,True
Sharks,8,27,True,Coyotes,7,46,False
Sabres,3,22,False,Devils,4,42,True
Panthers,4,32,True,Rangers,3,33,False
Capitals,5,37,True,Predators,3,20,False
Blues,4,33,True,Oilers,2,28,False
Kraken,2,36,False,Flyers,3,22,True
Ducks,1,23,False,Canucks,2,37,True
Panthers,9,37,True,Lightning,3,42,False
Hurricanes,4,38,True,Canadiens,0,26,False
Blue Jackets,4,29,True,Predators,3,34,False
Islanders,4,32,True,Sabres,1,37,False
Kraken,4,22,False,Flames,6,40,True
Kings,2,35,True,Canucks,1,18,False
Sharks,3,46,True,Flyers,2,25,False
Devils,6,41,True,Oilers,5,37,False
Golden Knights,3,45,True,Ducks,1,16,False
Lightning,3,28,False,Rangers,4,23,True
Red Wings,1,20,False,Capitals,3,27,True
Bruins,4,41,True,Sabres,3,22,False
Panthers,5,48,True,Canadiens,2,31,False
Blue Jackets,4,18,False,Hurricanes,7,49,True
Islanders,3,29,True,Oilers,2,19,False
Predators,6,25,True,Blackhawks,1,38,False
Maple Leafs,6,40,True,Senators,0,23,False
Wild,4,33,False,Blues,6,32,True
Kraken,2,32,False,Canucks,5,35,True
Kings,6,34,True,Flyers,3,37,False
Rangers,4,21,True,Lightning,0,38,False
Red Wings,1,24,False,Bruins,5,37,True
Penguins,8,39,True,Sharks,5,27,False
Capitals,3,30,False,Devils,4,37,True
Avalanche,4,36,True,Ducks,2,31,False
Golden Knights,4,46,False,Jets,5,37,True
Blackhawks,1,31,False,Flames,5,42,True
Rangers,4,28,True,Oilers,1,34,False
Bruins,5,34,True,Devils,3,26,False
Panthers,6,45,True,Flames,2,49,False
Blue Jackets,2,22,False,Lightning,7,36,True
Red Wings,6,31,True,Sharks,2,26,False
Blackhawks,3,31,False,Avalanche,4,33,True
Coyotes,1,27,False,Jets,3,49,True
Golden Knights,2,43,False,Predators,3,26,True
Ducks,4,30,True,Flyers,1,29,False
Maple Leafs,4,33,True,Oilers,2,30,False
Penguins,5,41,True,Blues,3,29,False
Bruins,2,38,False,Wild,3,30,True
Sabres,2,39,False,Sharks,3,21,True
Lightning,4,33,True,Flames,1,27,False
Devils,3,28,True,Blue Jackets,1,32,False
Flyers,2,20,False,Penguins,6,32,True
Stars,6,36,True,Panthers,5,42,False
Avalanche,7,42,True,Jets,1,35,False
Coyotes,6,26,True,Blackhawks,4,36,False
Golden Knights,5,35,True,Rangers,1,20,False
Kings,2,48,False,Predators,4,20,True
Hurricanes,6,37,True,Flames,3,39,False
Blues,5,24,True,Capitals,1,27,False
Stars,3,32,True,Penguins,2,29,False
Lightning,2,29,False,Bruins,5,30,True
Flyers,2,31,False,Sharks,3,47,True
Hurricanes,3,27,False,Panthers,4,36,True
Blue Jackets,4,34,True,Devils,3,30,False
Avalanche,5,49,True,Maple Leafs,4,27,False
Wild,3,22,True,Capitals,2,31,False
Coyotes,2,40,False,Predators,4,29,True
Golden Knights,1,31,False,Blackhawks,2,21,True
Ducks,1,14,False,Rangers,4,40,True
Kings,4,42,True,Red Wings,0,21,False
Blues,2,31,True,Stars,1,27,False
Ducks,4,27,True,Red Wings,3,36,False
Capitals,3,30,False,Bruins,7,31,True
Avalanche,4,35,True,Kraken,3,26,False
Kings,3,39,True,Rangers,1,23,False
Sabres,1,18,False,Lightning,6,36,True
Panthers,5,26,True,Canucks,2,44,False
Blue Jackets,2,26,False,Blackhawks,4,20,True
Predators,5,32,True,Avalanche,4,44,False
Golden Knights,3,34,False,Maple Leafs,4,18,True
Ducks,1,26,False,Penguins,4,34,True
Sharks,3,40,True,Red Wings,2,19,False
Bruins,5,41,True,Canadiens,1,25,False
Stars,5,25,True,Kraken,2,25,False
Coyotes,2,18,True,Maple Leafs,1,46,False
Bruins,3,36,True,Flyers,2,27,False
Lightning,4,21,True,Canucks,2,26,False
Hurricanes,0,31,False,Blue Jackets,6,35,True
Red Wings,0,33,False,Jets,3,32,True
Islanders,3,25,True,Devils,2,32,False
Blues,2,27,True,Kraken,1,32,False
Predators,1,30,False,Sabres,4,21,True
Blackhawks,3,31,True,Canadiens,2,29,False
Flames,1,28,False,Senators,4,34,True
Kings,6,45,True,Penguins,2,29,False
Sharks,0,37,False,Rangers,3,31,True
Panthers,7,39,True,Stars,1,30,False
Wild,7,42,True,Ducks,3,42,False
Avalanche,4,47,True,Coyotes,3,26,False
Bruins,4,44,True,Predators,3,29,False
Hurricanes,4,33,True,Canucks,1,31,False
Islanders,0,23,False,Capitals,2,36,True
Panthers,9,51,True,Blue Jackets,2,30,False
Red Wings,4,39,True,Sabres,0,22,False
Lightning,3,29,True,Stars,1,20,False
Flyers,2,28,False,Rangers,3,27,True
Blues,5,25,False,Maple Leafs,6,40,True
Blackhawks,3,36,True,Ducks,0,37,False
Coyotes,0,20,False,Avalanche,5,32,True
Oilers,4,37,False,Senators,6,26,True
Kraken,1,18,False,Kings,3,22,True
Sharks,1,41,False,Penguins,2,27,True
Capitals,2,33,False,Canucks,4,32,True
Sabres,2,28,False,Red Wings,3,35,True
Avalanche,4,38,True,Wild,3,40,False
Coyotes,5,23,True,Canadiens,2,26,False
Sharks,6,17,True,Kings,2,41,False
Kraken,3,37,True,Blackhawks,2,27,False
Islanders,4,31,True,Flyers,1,27,False
Blues,5,29,True,Predators,3,35,False
Golden Knights,3,26,False,Penguins,5,37,True
Flyers,3,34,False,Islanders,4,31,True
Bruins,1,32,False,Hurricanes,7,34,True
Senators,1,44,False,Sabres,3,32,True
Capitals,4,31,True,Jets,3,33,False
Predators,1,32,False,Canucks,3,24,True
Stars,3,51,False,Canadiens,5,22,True
Flames,5,31,True,Panthers,1,29,False
Kings,4,36,False,Lightning,6,25,True
Devils,1,36,False,Coyotes,4,17,True
Rangers,6,27,True,Maple Leafs,3,38,False
Ducks,0,34,False,Avalanche,2,28,True
Bruins,4,33,True,Capitals,3,17,False
Sabres,4,24,False,Stars,5,47,True
Flyers,1,34,False,Blue Jackets,2,29,True
Penguins,6,34,True,Senators,4,43,False
Predators,5,23,True,Jets,2,38,False
Oilers,0,40,False,Panthers,6,28,True
Kings,1,41,False,Avalanche,4,27,True
Golden Knights,4,53,True,Canadiens,3,27,False
Kraken,3,17,True,Sharks,2,25,False
Hurricanes,6,35,True,Rangers,3,23,False
Blue Jackets,2,27,False,Penguins,5,31,True
