HomeTeam,HomeScore,HomeSOG,Outcome,AwayTeam,AwayScore,AwaySOG,Outcome
Blue Jackets,3,35,True,Stars,2,32,False
Oilers,6,22,True,Flyers,3,52,False
Ducks,5,31,True,Sabres,2,33,False
Sharks,5,22,True,Hurricanes,2,38,False
Bruins,3,37,False,Lightning,4,36,True
Canadiens,4,33,True,Wild,0,17,False
Devils,5,38,True,Rangers,2,31,False
Blues,3,37,False,Canucks,4,32,True
Jets,1,33,False,Islanders,3,26,True
Flames,5,36,True,Red Wings,1,28,False
Coyotes,5,32,True,Predators,2,25,False
Golden Knights,3,54,True,Senators,2,39,False
Kings,0,47,False,Sabres,3,24,True
Panthers,4,44,False,Avalanche,5,41,True
Penguins,4,33,True,Stars,2,24,False
Capitals,5,34,True,Rangers,2,28,False
Blackhawks,3,33,True,Blue Jackets,2,39,False
Oilers,2,37,True,Red Wings,1,26,False
Ducks,4,20,True,Hurricanes,2,24,False
Devils,1,24,True,Canucks,0,25,False
Blues,2,34,False,Canadiens,5,25,True
Maple Leafs,4,29,True,Bruins,3,46,False
Lightning,2,46,False,Avalanche,6,24,True
Flyers,1,39,False,Stars,4,16,True
Penguins,0,29,False,Golden Knights,3,24,True
Blue Jackets,2,36,False,Islanders,3,34,True
Coyotes,5,27,True,Senators,2,36,False
Predators,2,27,False,Panthers,3,30,True
Kings,4,36,True,Flames,1,24,False
Sharks,3,32,False,Sabres,4,35,True
Rangers,2,40,False,Canucks,3,43,True
Wild,4,33,True,Canadiens,3,33,False
Blackhawks,3,44,False,Capitals,5,30,True
Jets,1,23,True,Oilers,0,28,False
Ducks,1,30,False,Flames,2,29,True
Maple Leafs,3,31,False,Blue Jackets,4,38,True
Flyers,6,37,True,Golden Knights,2,35,False
Blues,3,25,True,Avalanche,1,18,False
Stars,2,43,True,Senators,1,20,False
Bruins,4,39,True,Maple Leafs,2,30,False
Sabres,4,29,True,Sharks,3,28,False
Panthers,4,22,True,Penguins,2,25,False
Rangers,2,19,False,Coyotes,3,35,True
Red Wings,2,33,False,Canucks,5,41,True
Predators,6,30,True,Ducks,1,27,False
Wild,3,30,True,Oilers,0,25,False
Jets,2,28,False,Kings,3,41,True
Blackhawks,1,32,False,Golden Knights,2,34,True
Flames,3,35,False,Capitals,5,30,True
Senators,5,38,True,Red Wings,2,36,False
Lightning,3,48,True,Penguins,2,39,False
Canadiens,2,37,False,Sharks,4,23,True
Islanders,4,22,True,Coyotes,2,23,False
Rangers,6,24,True,Sabres,2,33,False
Blue Jackets,4,31,True,Hurricanes,3,24,False
Blues,5,35,True,Kings,2,35,False
Predators,4,21,True,Wild,0,26,False
Blackhawks,1,24,False,Flyers,4,23,True
Stars,2,29,True,Ducks,1,30,False
Flames,6,24,True,Panthers,5,23,False
Oilers,4,40,True,Capitals,3,28,False
Golden Knights,1,26,False,Avalanche,6,40,True
Maple Leafs,4,27,True,Sharks,1,17,False
Devils,3,35,False,Coyotes,5,17,True
Senators,2,32,False,Islanders,4,24,True
Red Wings,0,41,False,Sabres,2,25,True
Canucks,5,34,False,Capitals,6,29,True
Hurricanes,4,31,True,Blackhawks,0,32,False
Bruins,3,24,True,Blues,0,26,False
Canadiens,5,38,True,Maple Leafs,2,31,False
Lightning,2,30,False,Predators,3,40,True
Flyers,7,46,True,Blue Jackets,4,26,False
Stars,0,25,False,Penguins,3,27,True
Wild,5,27,True,Kings,1,31,False
Avalanche,2,37,False,Ducks,5,27,True
Jets,2,45,True,Flames,1,30,False
Oilers,2,26,False,Panthers,6,29,True
Red Wings,4,33,False,Blues,5,20,True
Senators,5,30,True,Sharks,2,36,False
Islanders,5,33,True,Flyers,3,31,False
Rangers,4,29,False,Bruins,7,43,True
Blackhawks,5,26,True,Kings,1,39,False
Golden Knights,5,49,True,Ducks,2,15,False
Sabres,2,26,False,Coyotes,3,44,True
Canucks,7,36,True,Panthers,2,31,False
Bruins,5,41,True,Sharks,1,17,False
Maple Leafs,3,31,False,Capitals,4,33,True
Penguins,7,37,True,Flyers,1,30,False
Hurricanes,2,28,True,Flames,1,29,False
Rangers,4,42,True,Lightning,1,30,False
Red Wings,3,28,True,Oilers,1,32,False
Predators,3,51,True,Blackhawks,0,20,False
Stars,6,37,True,Wild,3,22,False
Ducks,7,28,True,Jets,4,40,False
Devils,6,42,False,Lightning,7,23,True
Blue Jackets,1,24,False,Oilers,4,31,True
Blues,2,26,True,Wild,1,36,False
Avalanche,3,30,False,Panthers,4,38,True
Coyotes,1,33,False,Canadiens,4,36,True
Kings,3,24,False,Canucks,5,49,True
Predators,5,36,False,Flames,6,27,True
Golden Knights,4,35,False,Canadiens,5,29,True
Devils,3,26,False,Flyers,4,31,True
Islanders,5,26,True,Lightning,2,35,False
Capitals,6,34,True,Sabres,1,30,False
Hurricanes,7,34,True,Red Wings,3,32,False
Blues,4,27,True,Blue Jackets,3,30,False
Avalanche,1,39,False,Stars,2,29,True
Ducks,2,29,True,Canucks,1,40,False
Sharks,2,53,False,Jets,3,19,True
Penguins,1,52,False,Oilers,2,28,True
Predators,1,33,False,Rangers,2,30,True
Bruins,5,32,True,Senators,2,32,False
Sabres,0,27,False,Islanders,1,21,True
Panthers,4,41,True,Red Wings,0,22,False
Flyers,3,40,False,Maple Leafs,4,26,True
Hurricanes,3,27,False,Devils,5,26,True
Blue Jackets,0,43,False,Flames,3,29,True
Stars,4,40,True,Canadiens,1,36,False
Wild,3,23,False,Blues,4,29,True
Coyotes,3,28,True,Avalanche,0,33,False
Golden Knights,3,26,False,Jets,4,39,True
Sharks,2,26,False,Canucks,5,28,True
Kings,4,49,True,Blackhawks,3,27,False
Capitals,4,32,True,Flames,2,27,False
Ducks,2,38,False,Blackhawks,3,37,True
Bruins,6,26,True,Penguins,4,44,False
Rangers,2,34,False,Senators,6,30,True
Red Wings,1,24,False,Predators,6,26,True
Oilers,2,28,False,Coyotes,3,24,True
Islanders,4,32,True,Senators,1,28,False
Flyers,4,28,True,Hurricanes,1,34,False
Blue Jackets,1,30,False,Golden Knights,2,25,True
Canadiens,5,31,True,Bruins,4,25,False
Maple Leafs,3,23,True,Kings,1,25,False
Jets,1,33,False,Devils,2,32,True
Stars,4,38,True,Avalanche,1,37,False
Flames,4,43,True,Coyotes,3,37,False
Canucks,1,34,False,Blues,2,27,True
Ducks,2,31,False,Wild,4,26,True
Sharks,4,32,True,Blackhawks,2,21,False
Rangers,5,31,True,Red Wings,1,36,False
Oilers,2,34,False,Blues,5,25,True
Maple Leafs,2,37,True,Golden Knights,1,38,False
Panthers,4,36,False,Capitals,5,31,True
Islanders,3,23,False,Penguins,4,39,True
Flyers,3,43,True,Canadiens,2,24,False
Hurricanes,2,47,False,Rangers,4,19,True
Senators,3,33,True,Kings,2,28,False
Blackhawks,5,37,True,Canucks,2,38,False
Avalanche,9,45,True,Predators,4,24,False
Flames,5,38,True,Devils,2,23,False
Coyotes,2,32,False,Blue Jackets,3,33,True
Sharks,6,31,True,Wild,5,26,False
Sabres,2,22,False,Lightning,3,34,True
Red Wings,4,32,True,Bruins,2,28,False
Jets,4,35,True,Canucks,1,33,False
Oilers,4,32,True,Devils,0,29,False
Islanders,2,36,True,Panthers,1,38,False
Lightning,5,40,True,Sabres,3,43,False
Maple Leafs,2,40,False,Flyers,3,32,True
Canadiens,3,37,True,Kings,2,33,False
Senators,4,30,True,Hurricanes,1,39,False
Penguins,3,31,True,Blackhawks,2,31,False
Capitals,5,34,True,Golden Knights,2,32,False
Coyotes,3,35,False,Wild,4,24,True
Avalanche,4,36,True,Blue Jackets,2,41,False
Flames,2,29,False,Blues,3,28,True
Sharks,2,32,True,Predators,1,25,False
Rangers,5,34,False,Panthers,6,35,True
Jets,3,29,True,Stars,2,28,False
Canucks,1,31,False,Devils,2,27,True
Red Wings,3,19,True,Golden Knights,2,19,False
Bruins,2,28,False,Flyers,3,29,True
Blackhawks,5,34,True,Maple Leafs,4,57,False
Ducks,2,33,False,Oilers,6,31,True
Capitals,3,34,False,Coyotes,4,35,True
Hurricanes,8,43,True,Senators,2,29,False
Bruins,4,38,False,Panthers,5,29,True
Canadiens,3,32,True,Blue Jackets,2,35,False
Rangers,3,27,True,Penguins,2,32,False
Blues,2,35,False,Coyotes,3,22,True
Jets,0,40,False,Avalanche,4,25,True
Canucks,5,26,True,Predators,3,37,False
Ducks,3,27,False,Red Wings,4,36,True
Kings,3,35,True,Wild,1,28,False
Sharks,6,25,True,Oilers,3,24,False
Devils,2,23,False,Senators,4,25,True
Islanders,5,30,True,Maple Leafs,4,27,False
Flyers,1,31,False,Capitals,2,36,True
Flames,1,25,False,Stars,3,32,True
Golden Knights,3,42,False,Blackhawks,5,26,True
Sabres,4,33,False,Hurricanes,5,29,True
Lightning,9,45,True,Rangers,3,23,False
Panthers,3,37,False,Jets,4,30,True
Wild,3,34,True,Coyotes,2,29,False
Oilers,6,28,True,Avalanche,2,33,False
Canucks,2,34,False,Stars,4,29,True
Ducks,3,32,False,Sharks,5,35,True
Kings,3,31,True,Red Wings,2,21,False
Maple Leafs,2,31,False,Bruins,4,34,True
Devils,2,21,True,Penguins,1,39,False
Capitals,2,28,False,Canadiens,5,40,True
Blue Jackets,3,39,True,Blues,2,27,False
Senators,2,19,True,Flyers,1,27,False
Wild,3,35,False,Hurricanes,4,28,True
Lightning,3,34,False,Jets,4,27,True
Oilers,4,34,False,Stars,5,36,True
Coyotes,3,24,True,Flames,0,37,False
Kings,4,25,True,Golden Knights,3,31,False
Bruins,2,23,False,Capitals,3,44,True
Sabres,4,32,True,Senators,2,23,False
Canadiens,3,34,False,Devils,4,43,True
Panthers,4,30,True,Rangers,3,33,False
Flyers,3,31,False,Islanders,4,36,True
Penguins,6,38,True,Maple Leafs,1,33,False
Blues,1,38,False,Ducks,4,25,True
Predators,2,41,False,Blackhawks,7,24,True
Canucks,4,32,False,Avalanche,5,23,True
Sharks,4,19,True,Red Wings,3,28,False
Blackhawks,4,27,True,Sabres,1,34,False
Golden Knights,6,37,True,Flames,0,34,False
Capitals,5,31,True,Ducks,2,34,False
Coyotes,3,27,True,Kings,0,31,False
Sabres,1,31,False,Wild,4,26,True
Panthers,5,26,True,Flyers,2,37,False
Devils,1,26,False,Bruins,5,28,True
Penguins,4,31,False,Islanders,5,42,True
Blue Jackets,5,26,True,Canadiens,2,32,False
Red Wings,3,38,False,Senators,4,33,True
Blues,3,34,True,Lightning,1,18,False
Predators,1,39,False,Jets,2,25,True
Blackhawks,2,32,False,Hurricanes,4,33,True
Stars,6,31,True,Canucks,1,33,False
Flames,2,33,False,Avalanche,3,26,True
Golden Knights,4,37,True,Maple Leafs,2,33,False
Sharks,2,35,False,Oilers,5,29,True
Canadiens,1,36,False,Senators,2,24,True
Rangers,4,31,True,Capitals,1,31,False
Bruins,3,27,True,Sabres,2,38,False
Panthers,5,28,True,Ducks,4,32,False
Islanders,4,24,True,Penguins,3,26,False
Hurricanes,3,36,False,Flyers,5,23,True
Blue Jackets,5,37,True,Red Wings,4,26,False
Blues,5,31,True,Flames,0,40,False
Predators,3,48,False,Canucks,6,23,True
Wild,3,31,True,Avalanche,2,27,False
Blackhawks,2,34,False,Lightning,4,35,True
Stars,5,36,True,Jets,3,26,False
Coyotes,1,31,False,Maple Leafs,3,33,True
Golden Knights,1,38,False,Sharks,2,29,True
Kings,5,30,True,Oilers,1,26,False
Penguins,4,41,True,Devils,1,37,False
Senators,4,39,True,Rangers,1,31,False
Capitals,1,33,False,Canucks,2,33,True
Flyers,2,38,False,Flames,3,27,True
Kings,2,45,False,Coyotes,3,19,True
Bruins,5,39,True,Wild,4,36,False
Canadiens,5,43,False,Rangers,6,34,True
Lightning,6,27,True,Ducks,2,38,False
Devils,5,34,True,Red Wings,1,20,False
Hurricanes,4,34,True,Panthers,2,23,False
Jets,4,31,True,Blue Jackets,3,35,False
Avalanche,3,37,False,Maple Leafs,5,28,True
Blues,2,26,False,Predators,4,43,True
Stars,2,41,True,Blackhawks,1,39,False
Golden Knights,2,27,False,Oilers,4,31,True
Sharks,2,26,True,Islanders,1,28,False
Panthers,2,45,False,Sabres,5,26,True
Red Wings,0,19,False,Hurricanes,2,36,True
Coyotes,3,30,False,Oilers,4,37,True
Lightning,5,29,True,Sabres,2,30,False
Rangers,3,31,True,Wild,2,28,False
Flyers,2,34,True,Canucks,1,17,False
Penguins,3,38,True,Flames,2,34,False
Blue Jackets,1,19,True,Senators,0,25,False
Predators,3,39,True,Blues,2,25,False
Stars,4,28,True,Golden Knights,2,28,False
Ducks,3,23,True,Islanders,0,26,False
Kings,3,36,False,Sharks,4,25,True
Canadiens,1,37,False,Bruins,8,24,True
Devils,2,34,False,Wild,3,29,True
Blackhawks,3,38,True,Stars,0,32,False
Sabres,2,36,False,Flames,3,29,True
Senators,1,34,False,Bruins,2,21,True
Red Wings,0,25,False,Maple Leafs,6,54,True
Lightning,3,35,False,Blues,4,33,True
Rangers,3,25,True,Hurricanes,2,43,False
Penguins,8,40,True,Canucks,6,22,False
Capitals,4,20,True,Panthers,3,40,False
Blue Jackets,2,30,False,Flyers,3,22,True
Predators,3,34,False,Golden Knights,4,30,True
Coyotes,4,28,True,Ducks,3,34,False
Avalanche,4,50,True,Oilers,1,20,False
Kings,4,30,True,Islanders,1,25,False
Sharks,1,33,False,Jets,5,26,True
Canadiens,4,48,False,Devils,6,35,True
Bruins,3,27,True,Rangers,2,28,False
Sabres,6,36,True,Maple Leafs,4,29,False
Flyers,6,35,True,Red Wings,1,33,False
Blackhawks,2,36,False,Avalanche,5,23,True
Wild,7,35,True,Senators,2,35,False
Ducks,0,24,False,Jets,3,20,True
Sharks,4,22,True,Kings,1,34,False
Capitals,4,35,True,Lightning,3,30,False
Golden Knights,2,38,True,Coyotes,1,36,False
Blue Jackets,5,30,True,Penguins,2,31,False
Hurricanes,0,31,False,Predators,3,28,True
Stars,1,32,False,Blues,3,40,True
Devils,0,33,False,Rangers,4,23,True
Canadiens,3,42,False,Flyers,4,29,True
Maple Leafs,2,43,True,Sabres,1,30,False
Red Wings,2,27,False,Capitals,5,34,True
Lightning,2,38,False,Hurricanes,3,24,True
Panthers,3,28,True,Predators,0,27,False
Islanders,2,27,True,Blue Jackets,0,39,False
Flames,3,27,True,Senators,1,27,False
Blues,5,27,True,Penguins,2,31,False
Coyotes,2,23,False,Sharks,4,30,True
Avalanche,7,29,True,Blackhawks,3,29,False
Oilers,2,30,False,Canucks,5,38,True
Kings,2,34,True,Jets,1,34,False
Wild,3,29,True,Stars,2,28,False
Bruins,3,34,True,Canadiens,1,29,False
Canucks,2,32,False,Oilers,3,28,True
Sabres,7,32,True,Devils,1,45,False
Rangers,1,30,False,Golden Knights,4,32,True
Red Wings,1,31,False,Islanders,4,25,True
Blackhawks,0,38,False,Blues,4,30,True
Ducks,4,20,True,Kings,2,36,False
Bruins,2,34,True,Hurricanes,0,24,False
Canadiens,4,40,True,Islanders,2,23,False
Panthers,2,46,False,Wild,4,26,True
Devils,3,35,False,Golden Knights,4,30,True
Flyers,6,29,True,Maple Leafs,1,28,False
Blue Jackets,2,35,False,Coyotes,4,28,True
Predators,2,32,False,Lightning,3,31,True
Jets,5,30,True,Stars,1,28,False
Canucks,5,29,True,Senators,2,42,False
Sharks,2,25,False,Capitals,5,28,True
Maple Leafs,1,39,False,Avalanche,3,30,True
Penguins,3,33,True,Blues,0,28,False
Oilers,2,26,False,Senators,5,25,True
Kings,1,23,False,Capitals,3,22,True
Bruins,3,40,False,Blackhawks,4,31,True
Canadiens,2,40,False,Avalanche,3,35,True
Lightning,4,34,False,Wild,5,21,True
Islanders,3,31,True,Golden Knights,2,33,False
Flyers,1,29,False,Coyotes,3,18,True
Hurricanes,3,29,True,Sharks,2,30,False
Blue Jackets,2,47,False,Rangers,3,19,True
Stars,3,39,True,Jets,2,38,False
Flames,4,29,True,Sabres,3,29,False
Devils,1,30,False,Blackhawks,2,29,True
Rangers,1,30,False,Canadiens,2,33,True
Penguins,2,26,True,Coyotes,0,33,False
Oilers,2,20,True,Kings,1,36,False
Ducks,2,29,False,Capitals,3,36,True
Flyers,4,21,True,Senators,3,30,False
Canucks,6,30,True,Sabres,5,28,False
Bruins,1,20,False,Avalanche,4,20,True
Red Wings,3,28,False,Penguins,5,28,True
Lightning,7,38,True,Sharks,1,38,False
Panthers,4,27,True,Blue Jackets,1,34,False
Hurricanes,6,40,True,Wild,2,24,False
Blues,2,28,False,Maple Leafs,5,27,True
Predators,6,37,True,Devils,4,33,False
Stars,3,37,True,Islanders,1,35,False
Flames,4,30,True,Kings,3,33,False
Jets,3,33,True,Ducks,2,33,False
Panthers,5,33,True,Sharks,1,31,False
Blackhawks,3,29,False,Coyotes,4,47,True
Golden Knights,0,38,False,Rangers,5,25,True
Oilers,2,28,False,Sabres,3,22,True
Lightning,1,32,False,Islanders,5,24,True
Capitals,2,39,False,Blue Jackets,5,38,True
Senators,5,28,True,Bruins,2,40,False
Avalanche,4,32,False,Flames,5,33,True
Panthers,1,28,False,Lightning,2,48,True
Penguins,1,34,False,Canadiens,4,26,True
Sabres,5,33,True,Blues,2,30,False
Predators,3,32,True,Sharks,1,25,False
Wild,2,24,False,Ducks,3,33,True
Jets,5,30,True,Red Wings,1,17,False
Stars,2,35,True,Devils,0,26,False
Oilers,3,36,False,Hurricanes,6,32,True
Coyotes,2,48,False,Flames,5,29,True
Canucks,1,39,False,Maple Leafs,4,26,True
Golden Knights,5,37,True,Blackhawks,1,29,False
Kings,3,26,True,Rangers,1,30,False
Capitals,3,25,True,Bruins,2,32,False
Canadiens,3,29,True,Senators,2,37,False
Avalanche,3,27,True,Flyers,1,33,False
Sabres,4,32,True,Predators,3,39,False
Lightning,3,31,True,Bruins,2,29,False
Panthers,1,33,False,Islanders,3,30,True
Penguins,1,32,True,Blue Jackets,0,17,False
Red Wings,5,34,True,Jets,2,28,False
Blues,4,29,True,Golden Knights,2,29,False
Wild,6,26,True,Oilers,5,33,False
Flames,4,24,True,Maple Leafs,2,34,False
Coyotes,5,40,True,Blackhawks,2,30,False
Canucks,1,26,True,Hurricanes,0,43,False
Ducks,1,37,False,Kings,2,27,True
Sharks,3,18,False,Rangers,6,30,True
Stars,2,30,False,Golden Knights,3,32,True
Avalanche,3,37,True,Devils,1,38,False
Senators,4,27,True,Blue Jackets,3,41,False
Islanders,3,26,True,Sabres,2,35,False
Flames,0,32,False,Hurricanes,4,31,True
Ducks,4,42,True,Rangers,3,32,False
Predators,1,38,False,Stars,4,22,True
Canadiens,1,43,False,Red Wings,2,20,True
Lightning,2,28,False,Capitals,5,34,True
Panthers,2,33,False,Bruins,4,42,True
Penguins,5,27,True,Kings,4,42,False
Wild,4,28,True,Flyers,1,18,False
Oilers,1,37,False,Maple Leafs,4,32,True
Blues,4,38,True,Blackhawks,3,22,False
Coyotes,1,32,False,Devils,2,33,True
Sharks,4,27,True,Canucks,2,35,False
Jets,7,24,True,Flyers,3,32,False
Red Wings,2,24,False,Kings,4,32,True
Blackhawks,5,27,True,Wild,3,26,False
Golden Knights,6,46,True,Canucks,3,29,False
Panthers,6,31,True,Senators,1,30,False
Rangers,2,41,False,Predators,5,24,True
Blue Jackets,3,21,True,Capitals,0,30,False
Blues,5,35,True,Avalanche,2,28,False
Stars,1,35,False,Oilers,2,28,True
Bruins,3,40,False,Kings,4,27,True
Maple Leafs,5,33,True,Sabres,3,30,False
Lightning,4,40,True,Senators,3,28,False
Islanders,3,30,False,Predators,8,24,True
Flyers,4,31,True,Ducks,1,41,False
Red Wings,3,21,False,Blue Jackets,5,39,True
Jets,3,33,False,Hurricanes,6,28,True
Flames,1,34,False,Penguins,4,33,True
Canucks,1,39,False,Canadiens,3,30,True
Golden Knights,3,29,True,Wild,2,26,False
Sharks,2,28,False,Coyotes,3,19,True
Devils,3,20,True,Ducks,1,27,False
Blackhawks,1,32,False,Avalanche,4,36,True
Blues,2,44,True,Oilers,1,36,False
Bruins,2,29,False,Islanders,3,21,True
Lightning,3,48,False,Stars,4,20,True
Flyers,6,29,True,Sabres,1,17,False
Blue Jackets,3,28,True,Kings,2,25,False
Senators,5,24,True,Predators,4,37,False
Jets,1,37,False,Blackhawks,4,32,True
Avalanche,1,28,False,Hurricanes,3,40,True
Flames,3,27,False,Canadiens,4,43,True
Coyotes,5,40,False,Wild,8,33,True
Canucks,5,34,True,Golden Knights,4,43,False
Panthers,7,33,True,Stars,4,31,False
Devils,3,27,False,Capitals,6,29,True
Rangers,3,22,False,Maple Leafs,6,40,True
Oilers,2,28,False,Penguins,5,26,True
Sabres,3,28,True,Kings,2,27,False
Islanders,5,33,False,Ducks,6,28,True
Wild,0,31,False,Jets,6,31,True
Bruins,3,32,False,Predators,4,29,True
Maple Leafs,4,23,True,Red Wings,1,30,False
Senators,4,34,False,Flyers,5,38,True
Capitals,3,35,True,Lightning,1,27,False
Hurricanes,2,44,False,Panthers,4,22,True
Blue Jackets,5,40,True,Devils,1,22,False
Oilers,4,26,True,Canadiens,3,26,False
Avalanche,3,31,False,Blackhawks,5,32,True
Canucks,4,14,True,Penguins,1,29,False
Sharks,2,36,False,Blues,5,28,True
Rangers,5,41,True,Ducks,1,20,False
Red Wings,2,30,False,Coyotes,5,45,True
Stars,1,27,False,Flames,5,30,True
Sharks,1,38,False,Golden Knights,3,37,True
Maple Leafs,8,39,True,Hurricanes,6,40,False
Wild,3,34,True,Flames,0,22,False
Bruins,7,17,True,Capitals,3,42,False
Lightning,6,34,True,Panthers,1,30,False
Islanders,2,37,False,Blue Jackets,3,35,True
Flyers,5,30,True,Rangers,1,35,False
Senators,3,29,True,Sabres,1,44,False
Predators,3,41,True,Coyotes,2,28,False
Jets,2,29,False,Canadiens,6,48,True
Blackhawks,1,33,False,Devils,7,44,True
Canucks,4,28,True,Oilers,2,29,False
Golden Knights,3,32,False,Avalanche,7,38,True
Kings,1,30,False,Blues,4,28,True
Sabres,0,26,False,Bruins,3,25,True
Devils,4,28,False,Maple Leafs,5,37,True
Rangers,5,24,True,Hurricanes,3,42,False
Capitals,2,36,True,Blue Jackets,1,28,False
Predators,2,32,False,Penguins,5,25,True
Jets,4,29,False,Blues,5,35,True
Avalanche,4,44,False,Wild,6,33,True
Blackhawks,5,30,True,Islanders,2,40,False
Oilers,1,29,False,Flames,5,31,True
Ducks,4,18,True,Golden Knights,3,29,False
Sharks,2,24,False,Kings,3,38,True
Maple Leafs,4,48,False,Rangers,5,38,True
Lightning,5,30,True,Canadiens,4,43,False
Panthers,5,30,True,Red Wings,4,39,False
Penguins,6,36,True,Predators,4,48,False
Hurricanes,6,29,True,Capitals,4,29,False
Stars,3,40,True,Avalanche,2,43,False
Canucks,3,26,True,Kings,2,51,False
Golden Knights,4,36,True,Coyotes,1,28,False
Sharks,6,29,True,Flyers,1,27,False
Blues,4,28,True,Jets,1,26,False
Senators,3,23,False,Devils,4,34,True
Blue Jackets,2,33,False,Blackhawks,3,30,True
Wild,1,26,False,Islanders,3,28,True
Bruins,3,22,True,Sabres,2,26,False
Lightning,2,39,True,Red Wings,1,20,False
Panthers,6,34,True,Canadiens,5,43,False
Coyotes,2,35,False,Stars,4,25,True
Ducks,1,28,False,Flyers,2,35,True
Flames,2,25,False,Canucks,5,28,True
Penguins,5,33,True,Senators,2,26,False
Devils,3,44,True,Bruins,2,30,False
Capitals,3,39,False,Islanders,4,22,True
Golden Knights,5,43,True,Ducks,2,28,False
Wild,1,27,False,Maple Leafs,4,29,True
